"L1","L2","L3","L4a","L4b","L5","impact_category","q025","q25","q50","q75","q975"
0,0.5,0,0.5,0,0,"resource use/ren/mj",1360542064752.92,1394913768382.95,1411753070697.15,1431534339592.41,1460924124686.9
0,0.5,0,0.5,0,0,"resource use/watr/m3",122032475011.995,123641139613.655,124128196254.377,124860653597.154,126615894648.594
0,0.5,0,0.5,0,0.5,"chemical releases/haps/kg",142469770.09103,147952584.503732,150176175.15796,152894239.245764,158696362.502418
0,0.5,0,0.5,0,0.5,"chemical releases/metl/kg",1256596.48925717,1299026.98001985,1325237.33602561,1350501.98224291,1400141.96749617
0,0.5,0,0.5,0,0.5,"chemical releases/pest/kg",71657554.3732971,73108134.0099581,73733461.4647076,74258982.3992784,75169240.83832
0,0.5,0,0.5,0,0.5,"economic & social/jobs/jobs",23967283.7253416,24684912.4237755,25027162.2556718,25369750.5593477,25789672.1735003
0,0.5,0,0.5,0,0.5,"economic & social/vadd/$",1604146514323.14,1670206542151.69,1701154733751.48,1735493282473.03,1812574420954.44
0,0.5,0,0.5,0,0.5,"impact potential/acid/kg so2 eq",5798698693.57927,5902737497.04416,5960562337.08466,6013752507.43988,6097324879.12685
0,0.5,0,0.5,0,0.5,"impact potential/etox/ctue",2247793541026.15,2296129649957.91,2314973891590.88,2332782851604.21,2358062808936.68
0,0.5,0,0.5,0,0.5,"impact potential/eutr/kg n eq",2614740803.70243,2658069389.42673,2681079823.56798,2704430744.94091,2751062392.16162
0,0.5,0,0.5,0,0.5,"impact potential/gcc/kg co2 eq",969880672811.787,992174787196.102,1000580317110.14,1010512045275.7,1029898289188.99
0,0.5,0,0.5,0,0.5,"impact potential/hc/ctuh",169.012821364871,174.698828192122,176.863467702629,179.165801075016,184.088718967014
0,0.5,0,0.5,0,0.5,"impact potential/hnc/ctuh",891.387052911531,922.110019114402,931.922073914699,943.047437643895,970.932412582413
0,0.5,0,0.5,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1126916171.49127,1142615382.78597,1152417710.6507,1160484931.85554,1179475861.07688
0,0.5,0,0.5,0,0.5,"impact potential/htox/ctuh",1059.87566210815,1097.25674522033,1108.77095871842,1121.82089508132,1155.36998789343
0,0.5,0,0.5,0,0.5,"impact potential/ozon/kg cfc11 eq",309111.820360307,315287.822697865,318160.843666761,321039.565774153,327371.40536243
0,0.5,0,0.5,0,0.5,"impact potential/smog/kg o3 eq",38604102500.9953,39887026381.9328,40434341044.2556,41036014589.178,42076019928.5145
0,0.5,0,0.5,0,0.5,"resource use/enrg/mj",9408868942113.96,9795663715701.95,10038686168731.7,10236124450798.4,10612134668646.6
0,0.5,0,0.5,0,0.5,"resource use/land/m2*yr",3101435736621.1,3176898253668.8,3227507761721.43,3258167347248.03,3318456853726.2
0,0.5,0,0.5,0,0.5,"resource use/mine/kg",124290450706.926,128536331729.53,131202118083.882,132916395926.915,137066537804.54
0,0.5,0,0.5,0,0.5,"resource use/nren/mj",8077696189616.87,8423033980296.99,8651474488327.09,8828268632440.89,9159905802388.39
0,0.5,0,0.5,0,0.5,"resource use/ren/mj",1337642550280.7,1370931075076.94,1386109446894.27,1406735757284.91,1438967760225.66
0,0.5,0,0.5,0,0.5,"resource use/watr/m3",116205097577.802,118302542449.675,119024982999.173,119921376987.156,121949594137.732
0,0.5,0,0.5,0.5,0,"chemical releases/haps/kg",146301169.389983,151415553.505018,153415162.187799,156412127.165215,161558267.454333
0,0.5,0,0.5,0.5,0,"chemical releases/metl/kg",1316849.70874661,1354944.15294169,1386810.35081767,1410482.01572004,1451536.34635753
0,0.5,0,0.5,0.5,0,"chemical releases/pest/kg",77909476.0251215,78562507.9428108,78797222.8576201,79074674.3605474,79643032.4951052
0,0.5,0,0.5,0.5,0,"economic & social/jobs/jobs",24259386.3141588,24950520.7763762,25304243.0243316,25666572.9633768,26107983.5198744
0,0.5,0,0.5,0.5,0,"economic & social/vadd/$",1629793825649.71,1694470364002.48,1725047109877.14,1763475250947.39,1836026388935.13
0,0.5,0,0.5,0.5,0,"impact potential/acid/kg so2 eq",5989589661.70356,6089515357.68085,6127590949.31908,6162258560.17045,6236369933.60744
0,0.5,0,0.5,0.5,0,"impact potential/etox/ctue",2438922936703.81,2460533441468.86,2469680144491.14,2477776657874.13,2498725491408.63
0,0.5,0,0.5,0.5,0,"impact potential/eutr/kg n eq",2728561971.08829,2755840380.50247,2775162332.42733,2793350380.10957,2828271096.94637
0,0.5,0,0.5,0.5,0,"impact potential/gcc/kg co2 eq",994736580564.379,1015606867626.34,1023410404570.87,1032675182046.17,1050612352472.34
0,0.5,0,0.5,0.5,0,"impact potential/hc/ctuh",173.937428057925,178.977319819677,181.404568157593,183.404745169018,188.168444536897
0,0.5,0,0.5,0.5,0,"impact potential/hnc/ctuh",927.991697576213,952.95720161383,965.856853650468,977.575754075268,1001.1578212191
0,0.5,0,0.5,0.5,0,"impact potential/hrsp/kg pm2.5 eq",1175279234.97891,1184503780.91031,1191660733.46937,1197718441.55624,1212734498.66296
0,0.5,0,0.5,0.5,0,"impact potential/htox/ctuh",1101.83042298988,1131.45270750022,1147.5690023925,1161.03358447125,1189.36066273509
0,0.5,0,0.5,0.5,0,"impact potential/ozon/kg cfc11 eq",337800.099822803,340280.516468734,342135.041528407,343316.307827955,347255.148824665
0,0.5,0,0.5,0.5,0,"impact potential/smog/kg o3 eq",39729396373.0152,40838830712.4482,41359821353.4592,41984384826.7505,43171918994.6124
0,0.5,0,0.5,0.5,0,"resource use/enrg/mj",9617963248249.14,9981714137911.66,10214860446141.7,10414910846566.5,10755149282626.4
0,0.5,0,0.5,0.5,0,"resource use/land/m2*yr",3244624125187.04,3290971798231.01,3324725602363.96,3344249348270.84,3382052466549.74
0,0.5,0,0.5,0.5,0,"resource use/mine/kg",127769803446.724,132035591913.93,134438141501.616,136234483803.835,139968630961.715
0,0.5,0,0.5,0.5,0,"resource use/nren/mj",8261584468233.14,8585563435399.11,8790303575374.05,8980372770791.59,9291964965450.25
0,0.5,0,0.5,0.5,0,"resource use/ren/mj",1360003433689.78,1394286760774.06,1410990882553.23,1430730008263.44,1460207663092.32
0,0.5,0,0.5,0.5,0,"resource use/watr/m3",122011430377.56,123624516974.116,124103931366.735,124838168026.531,126584015489.046
0,0.5,0,0.5,0.5,0.5,"chemical releases/haps/kg",142420074.844465,147864716.070156,150124971.444031,152846607.566214,158618553.309059
0,0.5,0,0.5,0.5,0.5,"chemical releases/metl/kg",1256237.76595522,1298618.92745643,1324930.40988497,1350014.25915456,1399601.19912981
0,0.5,0,0.5,0.5,0.5,"chemical releases/pest/kg",71653592.4284675,73101506.8200336,73727637.2922277,74253602.2188128,75163570.0746921
0,0.5,0,0.5,0.5,0.5,"economic & social/jobs/jobs",23951184.1478785,24666298.8281412,25000625.6503641,25343812.2245872,25772935.0614363
0,0.5,0,0.5,0.5,0.5,"economic & social/vadd/$",1603535577073.05,1669493470295.19,1699999553018.03,1734516917727.19,1811454210683.22
0,0.5,0,0.5,0.5,0.5,"impact potential/acid/kg so2 eq",5797813903.90235,5901444130.82165,5959295805.4065,6012311569.20259,6095810105.88602
0,0.5,0,0.5,0.5,0.5,"impact potential/etox/ctue",2247669424917.07,2295973740971.8,2314792994401.6,2332606083878.06,2357925182221.64
0,0.5,0,0.5,0.5,0.5,"impact potential/eutr/kg n eq",2614174293.65433,2657587159.79094,2680365916.41605,2703756941.24812,2750132061.77815
0,0.5,0,0.5,0.5,0.5,"impact potential/gcc/kg co2 eq",969647018025.06,991733630139.252,1000181515997.34,1010118134031.67,1029411306412.79
0,0.5,0,0.5,0.5,0.5,"impact potential/hc/ctuh",168.971606476523,174.60439055326,176.805835918432,179.091822043783,184.024949059347
0,0.5,0,0.5,0.5,0.5,"impact potential/hnc/ctuh",891.148496621643,921.661241107928,931.578298233706,942.421832318526,970.398524000257
0,0.5,0,0.5,0.5,0.5,"impact potential/hrsp/kg pm2.5 eq",1126724336.73757,1142397019.18091,1152236766.14638,1160224011.37949,1179214986.27473
0,0.5,0,0.5,0.5,0.5,"impact potential/htox/ctuh",1059.59656232822,1096.66901471543,1108.36895997204,1120.98571962086,1154.74651902413
0,0.5,0,0.5,0.5,0.5,"impact potential/ozon/kg cfc11 eq",309066.306335309,315213.484374324,318100.686715615,320993.528904228,327289.023456504
0,0.5,0,0.5,0.5,0.5,"impact potential/smog/kg o3 eq",38593247960.5282,39863042586.3365,40412626217.572,41020940893.4709,42054805895.984
0,0.5,0,0.5,0.5,0.5,"resource use/enrg/mj",9404701161554.01,9788175851919.77,10032832236494.8,10225944587355.9,10604739737794.9
0,0.5,0,0.5,0.5,0.5,"resource use/land/m2*yr",3100642840788.05,3175994948903.03,3226817434371.68,3257750534983.63,3317733389711.04
0,0.5,0,0.5,0.5,0.5,"resource use/mine/kg",124242622812.886,128456367545.549,131099686814.457,132799096385.752,136986997008.492
0,0.5,0,0.5,0.5,0.5,"resource use/nren/mj",8074094350988.31,8417797638854.31,8644636418604.33,8819855491583.86,9153066888222.2
0,0.5,0,0.5,0.5,0.5,"resource use/ren/mj",1337104009527.12,1370152222809.52,1385177391262.56,1405922878552.39,1438162060862.65
0,0.5,0,0.5,0.5,0.5,"resource use/watr/m3",116186739267.347,118284055584.912,119001181650.162,119900547326.63,121917945946.051
0,0.5,0.5,0,0,0,"chemical releases/haps/kg",151914037.979517,156820622.456822,158648708.192868,161633451.734386,166873112.232125
0,0.5,0.5,0,0,0,"chemical releases/metl/kg",1343418.18918024,1382213.3537657,1411663.87995336,1437204.1883869,1476361.47485014
0,0.5,0.5,0,0,0,"chemical releases/pest/kg",78425020.8988047,79031677.5047404,79285078.8426018,79583134.2491578,80131026.9277101
0,0.5,0.5,0,0,0,"economic & social/jobs/jobs",25249502.7541054,25873617.261498,26250035.2968214,26597711.2337012,27045811.7486094
0,0.5,0.5,0,0,0,"economic & social/vadd/$",1689253141506.57,1755616333388.62,1784449996643.02,1822076683043.27,1898955051105.57
0,0.5,0.5,0,0,0,"impact potential/acid/kg so2 eq",6108086198.07555,6211192622.03917,6251988286.56862,6290700916.73506,6360816651.85489
0,0.5,0.5,0,0,0,"impact potential/etox/ctue",2455090622948.26,2477130825664.57,2486626176278.74,2495858665865.13,2514893878120.75
0,0.5,0.5,0,0,0,"impact potential/eutr/kg n eq",2776098022.37214,2802760285.18315,2818291685.40818,2838406638.41809,2873746419.26828
0,0.5,0.5,0,0,0,"impact potential/gcc/kg co2 eq",1026350219135.49,1050291285714.87,1056695330745.61,1064153634629.85,1085769650106.67
0,0.5,0.5,0,0,0,"impact potential/hc/ctuh",179.105447072078,184.167315085564,186.34784082296,188.405334916058,193.27867084658
0,0.5,0.5,0,0,0,"impact potential/hnc/ctuh",952.194088599732,977.821990935425,989.662253130025,1000.11627723182,1023.22174947552
0,0.5,0.5,0,0,0,"impact potential/hrsp/kg pm2.5 eq",1196712750.68298,1207706692.24668,1212573650.52175,1219515396.204,1234976764.69525
0,0.5,0.5,0,0,0,"impact potential/htox/ctuh",1131.32641155778,1162.18689250706,1176.18187010227,1188.25311930373,1216.33275126366
0,0.5,0.5,0,0,0,"impact potential/ozon/kg cfc11 eq",341776.391291145,344602.62760189,346240.387991738,347267.146989247,351159.217107401
0,0.5,0.5,0,0,0,"impact potential/smog/kg o3 eq",41033043077.1443,42130177823.2616,42673323643.4657,43186641840.703,44421593384.5355
0,0.5,0.5,0,0,0,"resource use/enrg/mj",10073984556831,10429743552235.7,10641871834419.6,10851442675039.8,11172748494660.9
0,0.5,0.5,0,0,0,"resource use/land/m2*yr",3283739067675.65,3330722401830.29,3363494241531.08,3385892989452.06,3422030120052.35
0,0.5,0.5,0,0,0,"resource use/mine/kg",132238167739.007,136432555154.071,138718378967.31,140510635412.475,144084646607.095
0,0.5,0.5,0,0,0,"resource use/nren/mj",8640169304820.2,8957717973461.56,9155364601389.35,9352181332352.77,9640834050381.77
0,0.5,0.5,0,0,0,"resource use/ren/mj",1436889009665.66,1469594735037.51,1482080665867.65,1500148805947.34,1534561076062.5
0,0.5,0.5,0,0,0,"resource use/watr/m3",124365488797.506,126161080904.119,126547833841.003,127265344433.609,129073704799.818
0,0.5,0.5,0,0,0.5,"chemical releases/haps/kg",148036274.509305,153239218.154709,155545151.991395,158032572.583584,163908468.149743
0,0.5,0.5,0,0,0.5,"chemical releases/metl/kg",1281822.31543048,1324387.88165255,1350948.0012262,1376047.54503389,1423512.16887174
0,0.5,0.5,0,0,0.5,"chemical releases/pest/kg",72171367.985721,73570927.3596964,74236871.9378397,74739318.5434961,75696527.7242976
0,0.5,0.5,0,0,0.5,"economic & social/jobs/jobs",24930948.1144571,25604308.7973941,25924083.8172251,26283933.8894091,26703522.2170432
0,0.5,0.5,0,0,0.5,"economic & social/vadd/$",1663925404678.58,1731000392735.87,1758670078112.06,1793383002147.6,1874194698713.28
0,0.5,0.5,0,0,0.5,"impact potential/acid/kg so2 eq",5916401863.72424,6032077895.31409,6089841948.02344,6132766411.97611,6219298388.53036
0,0.5,0.5,0,0,0.5,"impact potential/etox/ctue",2265309064346.45,2313191139312.31,2332190759125.6,2349271109159.44,2375047473251.65
0,0.5,0.5,0,0,0.5,"impact potential/eutr/kg n eq",2661335200.74962,2704305307.12144,2724926357.95829,2748683461.61517,2795627020.09454
0,0.5,0.5,0,0,0.5,"impact potential/gcc/kg co2 eq",1001291216727.81,1025543857728.55,1034864797017.11,1041576943371.75,1063392902449.23
0,0.5,0.5,0,0,0.5,"impact potential/hc/ctuh",173.814010334178,179.59937035442,181.789891536063,184.080245696913,188.829675799479
0,0.5,0.5,0,0,0.5,"impact potential/hnc/ctuh",915.099579402763,944.334119133032,955.013407726843,965.63933526182,992.45599206924
0,0.5,0.5,0,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1148860084.45286,1165347617.88774,1174131847.62499,1183369217.10088,1201179518.16743
0,0.5,0.5,0,0,0.5,"impact potential/htox/ctuh",1088.61240639954,1124.12126761756,1136.732295444,1149.46050716819,1180.89481278757
0,0.5,0.5,0,0,0.5,"impact potential/ozon/kg cfc11 eq",313273.85205517,319470.850922951,322265.654526172,324867.806017651,331449.842742911
0,0.5,0.5,0,0,0.5,"impact potential/smog/kg o3 eq",39880375245.0625,41154036969.438,41665908496.8185,42228488573.8759,43329005794.3567
0,0.5,0.5,0,0,0.5,"resource use/enrg/mj",9864598092667.33,10237173909100.6,10468228423484.5,10666310258024.1,11011671184261.7
0,0.5,0.5,0,0,0.5,"resource use/land/m2*yr",3138448622996.72,3216787773067.82,3265631155740.42,3298910825282.21,3356539983431.57
0,0.5,0.5,0,0,0.5,"resource use/mine/kg",128460764747.81,132809358492.108,135264545879.636,137175167049.693,141031143549.788
0,0.5,0.5,0,0,0.5,"resource use/nren/mj",8453090137991.96,8801882706666.66,9012697855383.32,9189512858710.32,9501386803691.86
0,0.5,0.5,0,0,0.5,"resource use/ren/mj",1408543954320.76,1445018631940.96,1458363717830.65,1475086501009.32,1510697395800.38
0,0.5,0.5,0,0,0.5,"resource use/watr/m3",118781065337.562,120807116552.597,121362196529.696,122288237839.69,124289141527.492
0,0.5,0.5,0,0.5,0,"chemical releases/haps/kg",151864238.878364,156731237.738078,158581714.80006,161546417.996487,166791525.514846
0,0.5,0.5,0,0.5,0,"chemical releases/metl/kg",1343172.55100905,1381879.12384995,1411340.30044856,1436642.06219911,1475809.52606777
0,0.5,0.5,0,0.5,0,"chemical releases/pest/kg",78421269.7820337,79028533.5259099,79280634.6204197,79576116.7978738,80127395.2699584
0,0.5,0.5,0,0.5,0,"economic & social/jobs/jobs",25235874.5834745,25860874.6287877,26230468.9734228,26569328.1409558,27023675.6858987
0,0.5,0.5,0,0.5,0,"economic & social/vadd/$",1688586191676.3,1754712625714.6,1783723386140.44,1821081544493.38,1898179356218.72
0,0.5,0.5,0,0.5,0,"impact potential/acid/kg so2 eq",6107199734.33771,6209656140.4074,6250045232.82157,6289203212.68559,6358756366.72273
0,0.5,0.5,0,0.5,0,"impact potential/etox/ctue",2454940206669.96,2477010118569.01,2486490870987.91,2495634212266.35,2514734714458.11
0,0.5,0.5,0,0.5,0,"impact potential/eutr/kg n eq",2775623571.56107,2802142856.9605,2817653936.33048,2837618258.70318,2872726821.75367
0,0.5,0.5,0,0.5,0,"impact potential/gcc/kg co2 eq",1026116113446.22,1049768619195.53,1056173399846.86,1063714206241.01,1085214404548.79
0,0.5,0.5,0,0.5,0,"impact potential/hc/ctuh",179.060599692805,184.111514255239,186.267051881946,188.29203624909,193.170341447559
0,0.5,0.5,0,0.5,0,"impact potential/hnc/ctuh",951.930987969767,977.449905344728,989.288114365542,999.498544399587,1022.72967769111
0,0.5,0.5,0,0.5,0,"impact potential/hrsp/kg pm2.5 eq",1196544417.72936,1207513875.85861,1212357355.89294,1219358907.58088,1234735847.62391
0,0.5,0.5,0,0.5,0,"impact potential/htox/ctuh",1131.01837450706,1161.55614672696,1175.74470248314,1187.53242639271,1215.74744334
0,0.5,0.5,0,0.5,0,"impact potential/ozon/kg cfc11 eq",341721.586094295,344518.047539349,346155.3031689,347196.513193829,351100.82072043
0,0.5,0.5,0,0.5,0,"impact potential/smog/kg o3 eq",41021313366.7929,42115921122.6235,42650448897.7344,43164379620.1903,44401653368.264
0,0.5,0.5,0,0.5,0,"resource use/enrg/mj",10069572612318.2,10424341838942.1,10635246834980.7,10841885793127.3,11163894927674.2
0,0.5,0.5,0,0.5,0,"resource use/land/m2*yr",3283229788799.3,3330186922277.67,3362867640586.56,3385400638705.78,3421162323086.72
0,0.5,0.5,0,0.5,0,"resource use/mine/kg",132185339317.999,136373843982.733,138630048394.182,140410388456.983,143987458926.755
0,0.5,0.5,0,0.5,0,"resource use/nren/mj",8636559633476.37,8952659755394.74,9147482767217.07,9342498837825.59,9630742792358.56
0,0.5,0.5,0,0.5,0,"resource use/ren/mj",1436421906386.34,1468612289359.41,1481061616186.13,1499400607339.26,1533554412489.85
0,0.5,0.5,0,0.5,0,"resource use/watr/m3",124344404720.917,126137255319.323,126512265683.967,127236573130.142,129037120270.365
0,0.5,0.5,0,0.5,0.5,"chemical releases/haps/kg",147986485.158658,153131610.008965,155481554.519775,157950863.029255,163813119.863983
0,0.5,0.5,0,0.5,0.5,"chemical releases/metl/kg",1281454.39080009,1324109.71221731,1350470.03552252,1375572.77051665,1422996.635906
0,0.5,0.5,0,0.5,0.5,"chemical releases/pest/kg",72167396.6630594,73565529.0199016,74229751.5753243,74734648.0972592,75690844.6826754
0,0.5,0.5,0,0.5,0.5,"economic & social/jobs/jobs",24917227.4482786,25582664.7103949,25904896.2553335,26258064.5903089,26687697.2556953
0,0.5,0.5,0,0.5,0.5,"economic & social/vadd/$",1663258520342.66,1730193861409.13,1757954572955.07,1792608684054.45,1872972574310.8
0,0.5,0.5,0,0.5,0.5,"impact potential/acid/kg so2 eq",5915515537.87449,6030834771.36058,6088792138.69517,6131059283.11822,6217153850.67933
0,0.5,0.5,0,0.5,0.5,"impact potential/etox/ctue",2265184617018.06,2313034854889.27,2331954728842.78,2349116384250.94,2374913772431.08
0,0.5,0.5,0,0.5,0.5,"impact potential/eutr/kg n eq",2660767784.491,2703648129.93905,2724195373.71984,2747894704.08783,2794666431.49942
0,0.5,0.5,0,0.5,0.5,"impact potential/gcc/kg co2 eq",1001057151729.57,1025177141057.86,1034343010911.58,1041259738407.71,1062837722940.35
0,0.5,0.5,0,0.5,0.5,"impact potential/hc/ctuh",173.769251156565,179.519341134827,181.73432094748,183.991517821514,188.764392211796
0,0.5,0.5,0,0.5,0.5,"impact potential/hnc/ctuh",914.860605544738,943.893496831481,954.54807260331,964.998369596712,991.99866687053
0,0.5,0.5,0,0.5,0.5,"impact potential/hrsp/kg pm2.5 eq",1148667879.31837,1165076160.31675,1173912928.17257,1183089820.08182,1200882537.88605
0,0.5,0.5,0,0.5,0.5,"impact potential/htox/ctuh",1088.33281857977,1123.69180733006,1136.07098832346,1148.73379769133,1180.37820048439
